web-scraper-order,web-scraper-start-url,product_link,product_link-href,name,price,description,brand,image_url-src
"1769347138-91","https://spacenet.tn/74-pc-portable-tunisie?srsltid=AfmBOorMB1j-GLpHJvYVRZqiTLgmSGRXpQSxsm6YB4lz85ZNYyBVsydT&page=32","Pc Portable Gamer Gigabyte G6KF I7 13Gén 24Go 1To SSD Windows 11 Pro","https://spacenet.tn/pc-portable-gamer-tunisie/91891-pc-portable-gamer-gigabyte-g6kf-i7-13gen-24go-1to-windows-11-pro-ssd.html","Pc Portable Gamer Gigabyte G6KF I7 13Gén 24Go 1To SSD Windows 11 Pro","3 769,000 DT","Pc Gamer Gigabyte G6KF - Écran : 16"" Full HD+ WUXGA, 165Hz - Processeur : Intel Core i7-13620H (up to 4,90 GHz Turbo max, 24 Mo de mémoire cache, 10-Cores) - Système d'exploitation : Windows 11 Pro - Mémoire RAM : 24 Go DDR5 - Disque Dur : 1 To SSD - Carte Graphique : NVIDIA GeForce RTX 4060 (8 Go de mémoire dédiée GDDR6) avec Wi-Fi 6E, Bluetooth 5.2 , 1x USB 2.0 (Type A), 1x USB 3.2 Gen 1 (Type A), 2x USB 3.2 Gen 2 (Type C), 1x Mini DP 1.4, 1x HDMI™ (avec HDCP), 1x RJ-45, 1x prise audio 2-en-1 (casque/microphone), 1x prise microphone, 1x 1 x prise d'entrée CC et lecteur de carte MicroSD - Clavier pleine taille éclairé multi-langues, 15 couleurs, avec pavé numérique  -  Microphone et Haut-Parleur Intégrée - Couleur : Noir - Garantie : 2 ans","Les autres produits : GIGABYTE","https://spacenet.tn/306689-large_default/pc-portable-gamer-gigabyte-g6kf-i7-13gen-24go-1to-windows-11-pro-ssd.jpg"
"1769347142-92","https://spacenet.tn/74-pc-portable-tunisie?srsltid=AfmBOorMB1j-GLpHJvYVRZqiTLgmSGRXpQSxsm6YB4lz85ZNYyBVsydT&page=32","Pc Portable Dell Pro16 PC16250 Ultra 7 32Go 512Go SSD","https://spacenet.tn/pc-portable-tunisie/96193-pc-portable-dell-pro16-pc16250-ultra-7-32go-512go-ssd.html","Pc Portable Dell Pro16 PC16250 Ultra 7 32Go 512Go SSD","3 749,000 DT","Pc Portable Dell Pro 16 PC16250 - Écran : 16"", Full HD (1920 x 1200), 2K, antireflet, 300 nits, IPS - Processeur : Intel® Core™ Ultra 7 265U vPro® (Up To 5.3 GHz, 12 Cœurs) - Système d'exploitation : Ubuntu - Mémoire RAM : 32 Go DDR5 - Disque Dur : 512 Go SSD - Carte Graphique : Intel Graphics intégrée avec Wifi 6 et Bluetooth 5.3, 1x port Thunderbolt ™ 4, 1x port USB 3.2 Gen 2 Type-C, 2x port USB 3.2 Gen 1, 1x port HDMI 2.1, 1 port Ethernet RJ45, 1x port casque universe, 1x port pour adaptateur, 1x lecteur de cartes à puce avec contact - 2x haut-parleurs 2W - Double microphone - Webcam FHD 1080p + IR à 30 ips - Clavier Copilot rétroéclairé anglais américain avec pavé numérique - Couleur : Noir - Garantie : 3 ans","Les autres produits : Dell","https://spacenet.tn/336016-large_default/pc-portable-dell-pro16-pc16250-ultra-7-32go-512go-ssd.jpg"
"1769347146-93","https://spacenet.tn/74-pc-portable-tunisie?srsltid=AfmBOorMB1j-GLpHJvYVRZqiTLgmSGRXpQSxsm6YB4lz85ZNYyBVsydT&page=32","Pc Portable Dell Pro 14 PC14250 Ultra 7 32Go 512Go SSD","https://spacenet.tn/ordinateur-portable/93502-pc-portable-dell-pro-14-pc14250-ultra-7-32go-512go-ssd.html","Pc Portable Dell Pro 14 PC14250 Ultra 7 32Go 512Go SSD","3 749,000 DT","Pc Portable Dell Pro 14 PC14250 - Écran : 14"" Full HD+ (1920 x 1200 pixels) antiéblouissement, 300 cd/m², 45 % NTSCt - Processeur : Intel® Core™ Ultra 7 265U vPro® (Up to 5.3 GHz Turbo max, 12 Mo de mémoire cache, 12 Cœur) - Système d'exploitation : Ubuntu - Mémoire RAM : 32 Go DDR5 - Disque Dur : 512 Go SSD - Carte Graphique : Intel graphique intégrée avec Wi-Fi 6E, Bluetooth 5.3 - 2x ports USB-A 3.2 Gen 1, 1x port USB-C® 3.2 Gen 2, DP, 1x port HDMI 2.1, 1x port Thunderbolt™ 4 1x port universel pour casque, 1x port Ethernet RJ45, 1x 1 port pour adaptateur secteur - Lecteur d'empreintes digitales, vPRO - Webcam FHD 1080P FHD + IR - Clavier rétroéclairé avec touche Copilot, français (Europe) - Couleur : Silver - Garantie : 3 ans","Les autres produits : Dell","https://spacenet.tn/315731-large_default/pc-portable-dell-pro-14-pc14250-ultra-7-32go-512go-ssd.jpg"
"1769347149-94","https://spacenet.tn/74-pc-portable-tunisie?srsltid=AfmBOorMB1j-GLpHJvYVRZqiTLgmSGRXpQSxsm6YB4lz85ZNYyBVsydT&page=32","Pc Portable Lenovo Gamer LOQ 15AHP10 AMD Ryzen 5 32Go 512Go SSD","https://spacenet.tn/pc-portable-gamer-tunisie/94007-pc-portable-lenovo-gamer-loq-15ahp10-amd-ryzen-5-32go-512go-ssd.html","Pc Portable Lenovo Gamer LOQ 15AHP10 AMD Ryzen 5 32Go 512Go SSD","3 749,000 DT","Pc Portable Lenovo Gamer LOQ 15AHP10 - Ecran : 15,6"" FHD (1920 x 1080) IPS 300 nits antireflet, 100 % sRGB, 144 Hz, G-SYNC - Processeur : AMD Ryzen 5 220 (3,2 Up To 4,9 GHz, 6 Mo L2/16 Mo L3 de de mémoire cache, 6C/12T ) - Système d'exploitation : Freedos - RAM : 32 Go DDR5 - Disque Dur : 512Go SSD - Carte Graphique: NVIDIA GeForce RTX 5050 8 Go GDDR7, fréquence Boost 2662 MHz, TGP 100 W, 440 IA TOPS avec Wifi 6, Bluetooth 5.2, 3x USB-A (USB 5 Gbit/s / USB 3.2 Gen 1) -1x USB-C (USB 10 Gbit/s / USB 3.2 Gen 2), avec USB PD 65-100 W et DisplayPort 1.4 - 1x HDMI 2.1, jusqu'à 8K/60Hz - 1x prise combinée casque/microphone (3,5 mm) -1x Ethernet (RJ-45) 1x connecteur d'alimentation - Clavier français/arabe, rétroéclairage Blanc - 2 Haut-parleurs stéréo 1,5 W x 2, avec Nahimic Audio, 2 x microphones - Caméra HD 720p avec obturateur électronique - Couleur : Gris  - Garantie : 2 ans","Les autres produits : Lenovo","https://spacenet.tn/318941-large_default/pc-portable-lenovo-gamer-loq-15ahp10-amd-ryzen-5-32go-512go-ssd.jpg"
"1769347153-95","https://spacenet.tn/74-pc-portable-tunisie?srsltid=AfmBOorMB1j-GLpHJvYVRZqiTLgmSGRXpQSxsm6YB4lz85ZNYyBVsydT&page=32","Pc Portable Asus Vivobook S14 Flip TP3407SA Ultra 7 16Go 512 Go SSD Windows 11","https://spacenet.tn/pc-portable-asus/88303-pc-portable-asus-vivobook-s14-flip-tp3407sa-ultra-7-16go-512-go-ssd-windows-11.html","Pc Portable Asus Vivobook S14 Flip TP3407SA Ultra 7 16Go 512 Go SSD Windows 11","3 749,000 DT","Pc Portable Asus Vivobook S 14 Flip - Écran : 14″ WUXGA, IPS Tactile - Processeur : Intel Core Ultra 7 (up to 4.8 GHz, 18Mo Mémoire Cache, 8 cores) - Système d'exploitation : Windows 11 Home - Mémoire RAM : 16 Go DDR5 - Disque Dur : 512Go SSD - Carte Graphique : Intel Arc Graphics  avec Wi-Fi, Bluetooth, 1x USB 2.0 Type-A, 1x USB 3.2 Gen 2 Type-A, 1x USB 3.2 Gen 2 Type-C, 1x HDMI 2.1, 1x prise audio combo 3,5 mm, 1x entrée CC - Clavier chiclet rétroéclairé - Couleur : Silver - Garantie : 1 an","Les autres produits : Asus","https://spacenet.tn/274679-large_default/pc-portable-asus-vivobook-s14-flip-tp3407sa-ultra-7-16go-512-go-ssd-windows-11.jpg"
"1769347155-96","https://spacenet.tn/74-pc-portable-tunisie?srsltid=AfmBOorMB1j-GLpHJvYVRZqiTLgmSGRXpQSxsm6YB4lz85ZNYyBVsydT&page=32","Pc Portable HP EliteBook 860 G10 i7 13Gén 32Go 256Go SSD Windows 11 Pro","https://spacenet.tn/pc-portables-pro-tunisie/92947-pc-portable-hp-elitebook-860-g10-i7-13gen-32go-256go-ssd.html","Pc Portable HP EliteBook 860 G10 i7 13Gén 32Go 256Go SSD Windows 11 Pro","3 749,000 DT","Pc Portable HP EliteBook 860 G10 - Écran : 16"" WUXGA - Processeur : Intel Core i7-1355U (Up to 5,00 GHz Turbo max,12 Mo de mémoire cache, 10-Cores) - Système d'exploitation : Windows 11 Pro - Mémoire RAM : 32Go DDR5 6400 MHz - Disque Dur : 256 Go SSD - Carte Graphique : Intel Iris Xᵉ Graphics avec WiFi 6E, Bluetooth 5.3, 2x Thunderbolt™ 4 avec USB Type-C, 2x USB Type-A, 1x HDMI, 1x prise stéréo combinée casque/microphone - Capteur d’empreintes digitales - Clavier HP Premium, Rétroéclairé, Etanche - Couleur : Silver - Garantie : 3 ans","Les autres produits : Hp","https://spacenet.tn/312201-large_default/pc-portable-hp-elitebook-860-g10-i7-13gen-32go-256go-ssd.jpg"
"1769347158-97","https://spacenet.tn/74-pc-portable-tunisie?srsltid=AfmBOorMB1j-GLpHJvYVRZqiTLgmSGRXpQSxsm6YB4lz85ZNYyBVsydT&page=32","Pc Portable Gamer Gigabyte G6KF I7 13Gén 24Go 1To SSD","https://spacenet.tn/pc-portable-gamer-tunisie/82338-pc-portable-gamer-gigabyte-g6kf-i7-13gen-24go-1to-ssd.html","Pc Portable Gamer Gigabyte G6KF I7 13Gén 24Go 1To SSD","3 719,000 DT","Pc Gamer Gigabyte G6KF - Écran :16"" Full HD+ WUXGA, 165Hz - Processeur : Intel Core i7-13620H (up to 4,90 GHz Turbo max, 24 Mo de mémoire cache, 10-Cores) - Système d'exploitation: FreeDos - Mémoire RAM : 24 Go DDR5 - Disque Dur : 1 To SSD - Carte Graphique : NVIDIA GeForce RTX 4060 (8 Go de mémoire dédiée GDDR6) avec Wi-Fi 6E, Bluetooth 5.2 , 1x USB 2.0 (Type A), 1x USB 3.2 Gen 1 (Type A), 2x USB 3.2 Gen 2 (Type C), 1x Mini DP 1.4, 1x HDMI™ (avec HDCP), 1x RJ-45, 1x prise audio 2-en-1 (casque/microphone), 1x prise microphone, 1x 1 x prise d'entrée CC et lecteur de carte MicroSD - Clavier pleine taille éclairé multi-langues, 15 couleurs, avec pavé numérique  -  Microphone et Haut-Parleur Intégrée - Couleur: Noir - Garantie : 2 ans","Les autres produits : GIGABYTE","https://spacenet.tn/306693-large_default/pc-portable-gamer-gigabyte-g6kf-i7-13gen-24go-1to-ssd.jpg"
"1769347161-98","https://spacenet.tn/74-pc-portable-tunisie?srsltid=AfmBOorMB1j-GLpHJvYVRZqiTLgmSGRXpQSxsm6YB4lz85ZNYyBVsydT&page=32","Pc Portable Dell Latitude 5450 i7 13Gén 16Go 512Go SSD","https://spacenet.tn/pc-portables-pro-tunisie/89216-pc-portable-dell-latitude-5450-i7-13gen-16go-512go-ssd.html","Pc Portable Dell Latitude 5450 i7 13Gén 16Go 512Go SSD","3 719,000 DT","Pc Portable Dell Latitude 5450 - Écran : 14"" FHD (1920 x 1080) 60Hz, IPS, 250 cd/m², NTSC 45 % - Processeur : Intel Core i7 1355 (Up to 5.0 GHz, 12 Mo de mémoire cache, 10 Cœurs) - Système d'exploitation : Ubuntu - Mémoire RAM : 16Go DDR4 - Disque Dur : 512Go SSD - Carte Graphique : Intel Iris Xe Graphics avec Wifi 6E, Bluetooth 5.3, 1x port USB 3.2 Gen 1 avec PowerShare, 1x port USB 3.2 Gen 1, 1x port HDMI 2.1, 1x port audio universel, 1x port Ethernet RJ45 - Haut-parleurs stéréo 4W - Webcam FHD+IR - Clavier Rétroéclairé FR - Couleur : Gris - Garantie : 1 an","Les autres produits : Dell","https://spacenet.tn/282338-large_default/pc-portable-dell-latitude-5450-i7-13gen-16go-512go-ssd.jpg"
"1769347163-99","https://spacenet.tn/74-pc-portable-tunisie?srsltid=AfmBOorMB1j-GLpHJvYVRZqiTLgmSGRXpQSxsm6YB4lz85ZNYyBVsydT&page=32","Pc Portable Gamer Dell G15 5535 AMD Ryzen 7 32Go 512Go SSD Windows 11","https://spacenet.tn/pc-portable-gamer-tunisie/94426-pc-portable-gamer-dell-g15-5535-amd-ryzen-7-32go-512go-ssd-windows-11.html","Pc Portable Gamer Dell G15 5535 AMD Ryzen 7 32Go 512Go SSD Windows 11","3 699,000 DT","Pc Portable Gamer Dell G15 5535 - Ecran : 15.6"" FHD (1920 x 1080), 120Hz - Processeur : AMD Ryzen 7 7840HS (3.8 GHz up to 5.1 GHz Turbo max, 24 Mo de mémoire cache, 8 Cores) - Système d'exploitation : Windows 11 Famille - Mémoire RAM : 32Go DDR5 - Disque Dur : 512Go SSD - Carte Graphique : Nvidia GeForce RTX 4050 (6 Go de mémoire dédiée GDDR6) avec Wifi 6, Bluetooth 5.3, 3x USB 3.2 Gen 1 Type-A, 1x USB-C 3.2 Gen 2, 1x HDMI 2.1, 1x RJ45, 1x prise combinée casque/microphone, 1 port d'entrée d'alimentation - Clavier Rétroéclairé avec pavé numérique - Webcam HD 720p - Couleur : Noir - Garantie : 3 ans","Les autres produits : Dell","https://spacenet.tn/321711-large_default/pc-portable-gamer-dell-g15-5535-amd-ryzen-7-32go-512go-ssd-windows-11.jpg"
"1769347169-100","https://spacenet.tn/74-pc-portable-tunisie?srsltid=AfmBOorMB1j-GLpHJvYVRZqiTLgmSGRXpQSxsm6YB4lz85ZNYyBVsydT&page=31","Pc Portable Dell Pro 16 Plus Ultra 5 16Go 512Go SSD Windows 11 Pro","https://spacenet.tn/ordinateur-portable/91705-pc-portable-dell-pro-16-plus-ultra-5-13gen-16go-512go-ssd-windows-11-pro.html","Pc Portable Dell Pro 16 Plus Ultra 5 16Go 512Go SSD Windows 11 Pro","3 689,000 DT","Pc Portable Dell Pro 16 Plus - Écran : 16"" Full HD+ (1920 x 1200 pixels) IPS, antiéblouissement, 300 cd/m² - Processeur : Intel Core Ultra 5 235U vPro (Up to 4,90 GHz Turbo max, 12 Mo de mémoire cache, 12 Cores) - Système d'exploitation : Windows 11 Pro - Mémoire RAM : 16 Go DDR5 - Disque Dur : 512 Go SSD - Carte Graphique : Intel Graphics avec Wi-Fi 6E, Bluetooth 5.3 - 2x USB 3.2 Gen 1 Type-A, 1x Port Ethernet Gigabit RJ-45, 1x HDMI 2.1, 2x ports Thunderbolt 4 avec Power Delivery et DisplayPort 2.1 (USB Type-C), Prise jack globale, Port carte MicroSD, Fente de verrouillage en forme de coin, Plateau pour carte SIM, Lecteur de carte à puce - Lecteur d'empreintes digitales - Webcam FHD 1080P FHD IR - Clavier Rétroéclairé, avec raccourcis IA et pavé numérique - Couleur : Aluminium - Garantie : 3 ans","Les autres produits : Dell","https://spacenet.tn/300821-large_default/pc-portable-dell-pro-16-plus-ultra-5-13gen-16go-512go-ssd-windows-11-pro.jpg"
"1769347171-101","https://spacenet.tn/74-pc-portable-tunisie?srsltid=AfmBOorMB1j-GLpHJvYVRZqiTLgmSGRXpQSxsm6YB4lz85ZNYyBVsydT&page=31","Pc Portable Asus Tuf Gaming F16 FX607VJ Core 5 32Go 512Go SSD RTX 3050 Windows 11","https://spacenet.tn/asus-gaming/95865-pc-portable-asus-tuf-gaming-f16-fx607vj-core-5-32go-512go-ssd-rtx-3050-windows-11.html","Pc Portable Asus Tuf Gaming F16 FX607VJ Core 5 32Go 512Go SSD RTX 3050 Windows 11","3 689,000 DT","Pc Portable Asus Tuf Gaming F16 FX607VJ  - Ecran : 16 Full HD+ WUXGA IPS, 144Hz - Processeur : Intel core 5 210H (jusqu'à 4,8 GHz, 12 Mo de cache, 8 cœurs) - Système d'exploitation : Windows 11 Famille - Mémoire RAM : 32Go DDR4 - Disque Dur : 512Go SSD - Carte Graphique :  NVIDIA GeForce RTX 3050 ( 6 Go GDDR6 )avec Wi-Fi 6 + Bluetooth 5.3 , 1 prise audio combinée 3,5 mm, 1 port HDMI 2.1 FRL, 2 ports USB 3.2 Gen 1 Type-A, 1 port USB 3.2 Gen 2 Type-C avec prise en charge DisplayPort™ et alimentation (débit de données jusqu'à 10 Gbit/s),1 port LAN RJ45 - Caméra HD 720p - Haut-parleur et Microphone intégré - Clavier Chiclet rétroéclairé - Couleur : Noir - Garantie : 1 an","Les autres produits : Asus","https://spacenet.tn/334020-large_default/pc-portable-asus-tuf-gaming-f16-fx607vj-core-5-32go-512go-ssd-rtx-3050-windows-11.jpg"
"1769347174-102","https://spacenet.tn/74-pc-portable-tunisie?srsltid=AfmBOorMB1j-GLpHJvYVRZqiTLgmSGRXpQSxsm6YB4lz85ZNYyBVsydT&page=31","Pc Portable Dell Pro 16 Plus PB16250 Ultra 7 8Go 512Go SSD Windows 11 Pro","https://spacenet.tn/pc-portables-pro-tunisie/95457-pc-portable-dell-pro-16-plus-pb16250-ultra-7-8go-512go-ssd-windows-11-pro.html","Pc Portable Dell Pro 16 Plus PB16250 Ultra 7 8Go 512Go SSD Windows 11 Pro","3 649,000 DT","Pc Portable Dell Pro 16 Plus PB16250 - Écran : 16"" Full HD+ (1920 x 1200 pixels) IPS, 300 cd/m2, Anti-reflet - Processeur : Intel Core Ultra 7 255U (Up to 5.2 GHz Turbo max, 12 Mo de mémoire cache, 12 Cores) - Système d'exploitation : Windows 11 Pro - Mémoire RAM : 8 Go DDR5 - Disque Dur : 512 Go SSD - Carte Graphique : Intel Graphics avec Wi-Fi 6E, Bluetooth 5.3 - 2x USB 3.2 Gen 1 Type-A, 2x Thunderbolt™ 4, 1x HDMI 2.1, 1 prise Jack globale de casque - Lecteur d'empreintes digitales - Lecteur de carte à puce, Control Vault 3+ - Webcam FHD 1080P FHD + IR - Clavier rétroéclairé avec touche Copilot, français (Europe) - Couleur : Silver - Garantie : 1 an","Les autres produits : Dell","https://spacenet.tn/330995-large_default/pc-portable-dell-pro-16-plus-pb16250-ultra-7-8go-512go-ssd-windows-11-pro.jpg"
"1769347176-103","https://spacenet.tn/74-pc-portable-tunisie?srsltid=AfmBOorMB1j-GLpHJvYVRZqiTLgmSGRXpQSxsm6YB4lz85ZNYyBVsydT&page=31","Pc Portable Lenovo ThinkPad E14 Gen 7 Ultra 7 32Go 512Go SSD","https://spacenet.tn/pc-portables-pro-tunisie/94349-pc-portable-lenovo-thinkpad-e14-gen-7-ultra-7-32go-512go-ssd.html","Pc Portable Lenovo ThinkPad E14 Gen 7 Ultra 7 32Go 512Go SSD","3 649,000 DT","Pc Portable Lenovo ThinkPad E14 Gen 7 - Ecran : 14"" WUXGA (1920 x 1200), IPS, 300 nits antireflet, 60 Hz, 45 % NTSC - Processeur : Intel Core Ultra 7 255H (Up to 5.1 GHz Turbo max, 24 Mo de mémoire cache, 16 Cores) - Système d'exploitation : Free Dos - Mémoire RAM : 32 Go DDR5 - Disque Dur : 512 Go SSD - Carte Graphique : Intel graphique intégré avec Wifi 6E, Bluetooth 5.3, 1 port USB-A (USB 5 Gbit/s / USB 3.2 Gen 1), 1 port USB-A (USB 10 Gbit/s / USB 3.2 Gen 2), alimentation permanente, 1 port USB-C (Thunderbolt 4 / USB4 40 Gbit/s), avec USB PD 3.1 et DisplayPort 2.1, 1 port HDMI 2.1, jusqu'à 4K/60 Hz, 1 prise combo casque/microphone (3,5 mm), 1 port Ethernet (RJ-45) - Clavier Rétroéclairé Français - Caméra FHD 1080p + IR avec obturateur de confidentialité - Couleur : Noir - Garantie : 2 ans","Les autres produits : Lenovo","https://spacenet.tn/321141-large_default/pc-portable-lenovo-thinkpad-e14-gen-7-ultra-7-32go-512go-ssd.jpg"
"1769347179-104","https://spacenet.tn/74-pc-portable-tunisie?srsltid=AfmBOorMB1j-GLpHJvYVRZqiTLgmSGRXpQSxsm6YB4lz85ZNYyBVsydT&page=31","Pc Portable Lenovo ThinkPad E16 G3 IAL Ultra 7 24Go 512Go SSD","https://spacenet.tn/pc-portables-pro-tunisie/95721-pc-portable-lenovo-thinkpad-e16-g3-ial-ultra-7-24go-512go-ssd.html","Pc Portable Lenovo ThinkPad E16 G3 IAL Ultra 7 24Go 512Go SSD","3 649,000 DT","Pc Lenovo ThinkPad E16 G3 IAL - Ecran : 16"" WUXGA (1920 x 1200) IPS, 300 nits, antireflet, 45% NTSC, 60 Hz - Processeur : Intel® Core Ultra 7 255H (up to 5.1 GHz Turbo max, 24 Mo de Mémoire cache, 16 Cores) - Système d'exploitation : FreeDos - Mémoire RAM : 24Go DDR5 - Disque Dur : 512Go SSD - Carte graphique : Graphics intégrés Intel Arc 140T avec Wifi 6E, Bluetooth 5.3, 1x USB-A (USB 5 Gbit/s / USB 3.2 Gen 1) ,1x USB-A (USB 10 Gbit/s / USB 3.2 Gen 2), toujours allumé, 1x USB-C (USB 20 Gbit/s / USB 3.2 Gen 2x2), avec USB PD 3.1 et DisplayPort 1.4; 1x USB-C (Thunderbolt 4 / USB4 40 Gbit/s), avec USB PD 3.1 et DisplayPort 2.1;  1x HDMI 2.1, jusqu'à 4K/60 Hz; 1x prise combinée casque/microphone (3,5 mm); 1x Ethernet (RJ-45) - Microphones et 2x Haut-parleurs 2W intégré - Caméra Hybride FHD 1080p + IR avec obturateur de confidentialité - Clavier Rétroéclairé Français - Couleur : Noir - Garantie  : 2 ans","Les autres produits : Lenovo","https://spacenet.tn/333039-large_default/pc-portable-lenovo-thinkpad-e16-g3-ial-ultra-7-24go-512go-ssd.jpg"
"1769347183-105","https://spacenet.tn/74-pc-portable-tunisie?srsltid=AfmBOorMB1j-GLpHJvYVRZqiTLgmSGRXpQSxsm6YB4lz85ZNYyBVsydT&page=31","Pc Portable Dell Pro 14 Plus PB14250 Ultra 7 8Go 512Go SSD Windows 11 Pro","https://spacenet.tn/pc-portables-pro-tunisie/95456-pc-portable-dell-pro-14-plus-pb14250-ultra-7-8go-512go-ssd-windows-11-pro.html","Pc Portable Dell Pro 14 Plus PB14250 Ultra 7 8Go 512Go SSD Windows 11 Pro","3 649,000 DT","Pc Portable Dell Pro 14 Plus PB14250 - Écran : 14"" Full HD+ (1920 x 1200 pixels) IPS, 300 cd/m2, Anti-reflet - Processeur : Intel Core Ultra 7 255U (Up to 5.2 GHz Turbo max, 12 Mo de mémoire cache, 12 Cores) - Système d'exploitation : Windows 11 Pro - Mémoire RAM : 8 Go DDR5 - Disque Dur : 512 Go SSD - Carte Graphique : Intel Graphics avec Wi-Fi 6E, Bluetooth 5.3 - 2x USB 3.2 Gen 1 Type-A, 2x Thunderbolt™ 4, 1x HDMI 2.1, 1 prise Jack globale de casque - Lecteur d'empreintes digitales - Lecteur de carte à puce, Control Vault 3+ - Webcam FHD 1080P FHD + IR - Clavier rétroéclairé avec touche Copilot, français (Europe) - Couleur : Silver - Garantie : 1 an","Les autres produits : Dell","https://spacenet.tn/330983-large_default/pc-portable-dell-pro-14-plus-pb14250-ultra-7-8go-512go-ssd-windows-11-pro.jpg"
"1769347185-106","https://spacenet.tn/74-pc-portable-tunisie?srsltid=AfmBOorMB1j-GLpHJvYVRZqiTLgmSGRXpQSxsm6YB4lz85ZNYyBVsydT&page=31","Pc Portable Asus ZenBook 14 UX3405CA Ultra 7 16Go 1To SSD Windows 11","https://spacenet.tn/pc-portables-pro-tunisie/95416-pc-portable-asus-zenbook-a14-snapdragon-x-32go-1to-ssd-windows-11.html","Pc Portable Asus ZenBook 14 UX3405CA Ultra 7 16Go 1To SSD Windows 11","3 649,000 DT","Pc Portable Asus ZenBook 14 - Écran : 14"" OLED WUXGA (1920 x 1200) OLED, 120 Hz- Processeur : Intel Core Ultra 7 255H (jusqu'à 5.1 GHz, 24 Mo de mémoire cache, 16 cores) - Système d'exploitation : Windows 11 Home - Mémoire RAM : 16Go DDR5 - Disque Dur : 1To SSD - Carte Graphique : Intel Arc Graphics avec Wi-Fi 7 - Bluetooth 5.4 - 1x port USB 3.2 Type-A - 2x ports Thunderbolt 4 - 1x port HDMI 2.1 TMDS - 1x prise audio combo 3.5 mm - Clavier chiclet rétroéclairé, course des touches de 1.4 mm, pavé tactile de précision - Caméra FHD avec fonction IR Avec cache de confidentialité Windows 11  - Couleur : Silver - Garantie : 2 ans","Les autres produits : Asus","https://spacenet.tn/330702-large_default/pc-portable-asus-zenbook-a14-snapdragon-x-32go-1to-ssd-windows-11.jpg"
"1769347188-107","https://spacenet.tn/74-pc-portable-tunisie?srsltid=AfmBOorMB1j-GLpHJvYVRZqiTLgmSGRXpQSxsm6YB4lz85ZNYyBVsydT&page=31","Pc Portable Asus ZenBook A14 Snapdragon X 32Go 1To SSD Windows 11","https://spacenet.tn/pc-portables-pro-tunisie/95382-pc-portable-asus-zenbook-a14-snapdragon-x-32go-1to-ssd-windows-11.html","Pc Portable Asus ZenBook A14 Snapdragon X 32Go 1To SSD Windows 11","3 639,000 DT","Pc Portable Asus ZenBook A14 - Écran : 14"" Oled WQXGA+ (1920 x 1200 pixels) 60Hz - Processeur : Qualcomm Snapdragon X  X1 26 100 (up to 2.97GHz,30Mo Cache,  8 cores, 8 Threads ) - Système d'exploitation : Windows 11 Home - Mémoire RAM : 32Go DDR5 - Disque Dur : 1To SSD - Carte Graphique : Qualcomm Adreno avec Wi-Fi 6E, Bluetooth 5.3 - 2 × USB-C (USB4 / 40 Gbps, DisplayPort + Power Delivery), 1 × USB-A 3.2 Gen 2, 1 × HDMI 2.1, 1 × prise audio 3.5 mm combo- Webcam FHD + caméra IR — compatible reconnaissance faciale (parfait pour Windows Hello) - Haut-parleurs  + microphone intégrés - Clavier chiclet rétro-éclairé - Couleur : Beige - Garantie : 1 an","Les autres produits : Asus","https://spacenet.tn/330686-large_default/pc-portable-asus-zenbook-a14-snapdragon-x-32go-1to-ssd-windows-11.jpg"
"1769347191-108","https://spacenet.tn/74-pc-portable-tunisie?srsltid=AfmBOorMB1j-GLpHJvYVRZqiTLgmSGRXpQSxsm6YB4lz85ZNYyBVsydT&page=31","Pc Portable Gamer MSI Cyborg 15 A13VE i5 13Gén 32Go 512Go SSD Windows 11 Pro","https://spacenet.tn/pc-gamer-tunisie/86558-pc-portable-gamer-msi-cyborg-15-a13ve-i5-13gen-32go-512go-ssd-windows-11.html","Pc Portable Gamer MSI Cyborg 15 A13VE i5 13Gén 32Go 512Go SSD Windows 11 Pro","3 629,000 DT","Pc Portable Gamer MSI Cyborg 15 A13VE - Ecran : 15.6"" Full HD (1920 x 1080 p) IPS, 144 Hz - Processeur : Intel Core i5-13420H (up to 4,60 GHz, 12 Mo de mémoire cache, 8 Cores) - Système d'exploitation : Windows 11 Pro - Mémoire RAM : 32 Go DDR4 - Disque Dur : 512 Go SSD - Carte Graphique : Nvidia GeForce RTX 4050  (6 Go de mémoire dédiée DDR6) avec Wifi 6, Bluetooth 5.1 - 1x (USB 3.2 Gen1/ DP) Type-C, 2x USB 3.2 Gen1 Type-A, 1x HDMI 2.1, 1x RJ45, 1x prise combo entrée micro/sortie casque - Clavier Rétroéclairé Bleu - Haut Parleur et Microphone intégrée - Webcam HD 720P - Couleur : Noir - Garantie : 1 an","Les autres produits : MSI","https://spacenet.tn/264688-large_default/pc-portable-gamer-msi-cyborg-15-a13ve-i5-13gen-32go-512go-ssd-windows-11.jpg"
